"id","c_date","campaign_name","category","campaign_id","impressions","mark_spent","clicks","leads","orders","revenue"
2239,"2021-07-23","instagram_tier1","social",9034945,4383804,243210,38230,6834,39,419125
2240,"2021-07-23","instagram_tier2","social",983498,8970327,554247,280189,1182,128,3776595
2241,"2021-07-23","facebook_retargeting","social",4387490,19271070,90283,142759,2808,179,681928
2242,"2021-07-23","facebook_lal","social",544756,11508912,333023,1471,24,230,733947
2243,"2021-07-23","instagram_blogger","influencer",374754,17421529,85669,179308,1036,171,186537
2244,"2021-07-23","banner_partner","media",39889,17941523,177958,26984,1459,249,342204
2245,"2021-07-24","facebook_tier1","social",349043,3963247,385194,66355,3005,89,1333356
2246,"2021-07-24","facebOOK_tier2","social",348934,15953646,367053,10459,278,21,1103376
2247,"2021-07-24","google_hot","search",89459845,9483409,497181,253323,288,80,1753143
2248,"2021-07-24","google_wide","search",127823,8803580,228148,4871,1952,81,848990
2249,"2021-07-24","youtube_blogger","influencer",10934,10520615,601367,219965,2921,1,2933062
2250,"2021-07-24","instagram_tier1","social",9034945,6570470,584502,58203,878,95,1920367
2251,"2021-07-24","instagram_tier2","social",983498,9099694,841601,30436,712,157,1158809
2252,"2021-07-24","facebook_retargeting","social",4387490,8490045,295067,51991,5959,279,330481
2253,"2021-07-24","facebook_lal","social",544756,7980111,260941,24066,1223,213,588609
2254,"2021-07-24","instagram_blogger","influencer",374754,19160770,88212,30456,1070,92,683540
2255,"2021-07-24","banner_partner","media",39889,7828667,1533465,6342,2121,30,1982536
2256,"2021-07-25","facebook_tier1","social",349043,5848855,390491,45691,680,96,719274
2257,"2021-07-25","facebOOK_tier2","social",348934,10482169,465471,69521,2225,16,2144425
2258,"2021-07-25","google_hot","search",89459845,3074946,309213,31051,554,177,1947563
2259,"2021-07-25","google_wide","search",127823,8753031,415130,20932,4731,258,3608023
2260,"2021-07-25","youtube_blogger","influencer",10934,6096538,296325,5563,2844,94,585778
2261,"2021-07-25","instagram_tier1","social",9034945,10644437,20404,30172,613,435,514352
2262,"2021-07-25","instagram_tier2","social",983498,24313532,1700222,97911,1670,123,515468
2263,"2021-07-25","facebook_retargeting","social",4387490,6424288,171073,80881,19,26,517696
2264,"2021-07-25","facebook_lal","social",544756,3779730,264445,176345,631,89,83215
2265,"2021-07-25","instagram_blogger","influencer",374754,12592328,4292,59148,4325,97,2186361
2266,"2021-07-25","banner_partner","media",39889,5478076,745009,13984,93,51,607656
2267,"2021-07-26","facebook_tier1","social",349043,16436546,27281,39315,426,63,558152
2268,"2021-07-26","facebOOK_tier2","social",348934,10427052,250427,67977,5917,132,327509
2269,"2021-07-26","google_hot","search",89459845,19307321,408301,133288,6799,85,2476018
2270,"2021-07-26","google_wide","search",127823,9975053,238817,91224,17,90,78631
2271,"2021-07-26","youtube_blogger","influencer",10934,12504549,1151220,29886,773,260,334279
2272,"2021-07-26","instagram_tier1","social",9034945,24507279,38054,47292,8016,43,1571704
2273,"2021-07-26","instagram_tier2","social",983498,12682317,33998,1306,1888,4,696681
2274,"2021-07-26","facebook_retargeting","social",4387490,12566408,182455,4969,3771,45,1223979
2275,"2021-07-26","facebook_lal","social",544756,2609635,194170,181031,812,86,3986038
2276,"2021-07-26","instagram_blogger","influencer",374754,24726449,142908,13363,4634,40,155676
2277,"2021-07-26","banner_partner","media",39889,19245046,39666,24234,1595,37,333699
2278,"2021-07-27","facebook_tier1","social",349043,5051318,59173,24227,1324,21,611892
2279,"2021-07-27","facebOOK_tier2","social",348934,16916334,256366,13482,3328,130,169081
2280,"2021-07-27","google_hot","search",89459845,19957791,41338,33179,2379,189,719608
2281,"2021-07-27","google_wide","search",127823,11099867,212790,70816,1436,31,2166230
2282,"2021-07-27","youtube_blogger","influencer",10934,9920617,280695,22706,332,170,55669
2283,"2021-07-27","instagram_tier1","social",9034945,15506162,197532,167168,836,265,249098
2284,"2021-07-27","instagram_tier2","social",983498,7055897,259035,18651,6750,120,895298
2285,"2021-07-27","facebook_retargeting","social",4387490,20678178,33214,23270,3172,59,351582
2286,"2021-07-27","facebook_lal","social",544756,10144208,89004,1587,831,144,287403
2287,"2021-07-27","instagram_blogger","influencer",374754,11228148,5202,32563,10979,90,961332
2288,"2021-07-27","banner_partner","media",39889,4998911,446376,38135,1145,135,752301
2289,"2021-07-28","facebook_tier1","social",349043,17636614,350086,218328,1027,41,63618
2290,"2021-07-28","facebOOK_tier2","social",348934,13602556,262526,8895,526,160,313055
2291,"2021-07-28","google_hot","search",89459845,14903898,104612,236538,10552,433,781899
2292,"2021-07-28","google_wide","search",127823,11118778,477887,45116,185,388,1835037
2293,"2021-07-28","youtube_blogger","influencer",10934,20025345,212704,237153,2225,5,318882
2294,"2021-07-28","instagram_tier1","social",9034945,9731480,95632,8168,1105,28,556195
2295,"2021-07-28","instagram_tier2","social",983498,16503772,339932,1415,644,8,2448528
2296,"2021-07-28","facebook_retargeting","social",4387490,18426959,235688,19147,2309,41,2238
2297,"2021-07-28","facebook_lal","social",544756,24356258,461992,126275,153,137,418783
2298,"2021-07-28","instagram_blogger","influencer",374754,11375460,424961,38614,605,85,755200
2299,"2021-07-28","banner_partner","media",39889,16438399,577888,27926,2649,232,2999957
2300,"2021-07-29","facebook_tier1","social",349043,4366861,332249,6862,2740,156,1400339
2301,"2021-07-29","facebOOK_tier2","social",348934,24891378,1058754,31179,1960,59,682533
2302,"2021-07-29","google_hot","search",89459845,13124882,695974,60776,4787,46,361905
2303,"2021-07-29","google_wide","search",127823,20039021,341257,22353,2561,211,925590
2304,"2021-07-29","youtube_blogger","influencer",10934,6813868,70057,98212,7366,126,1629972
2305,"2021-07-29","instagram_tier1","social",9034945,10506125,162858,1757,139,297,105981
2306,"2021-07-29","instagram_tier2","social",983498,3147998,508759,1592,1945,103,536172
2307,"2021-07-29","facebook_retargeting","social",4387490,16368124,951224,25770,1438,216,558201
2308,"2021-07-29","facebook_lal","social",544756,19189265,101115,21094,4393,122,821268
2309,"2021-07-29","instagram_blogger","influencer",374754,3576098,110663,149827,3152,75,1828733
2310,"2021-07-29","banner_partner","media",39889,17674837,490628,144093,609,280,40964
2311,"2021-07-30","facebook_tier1","social",349043,9779726,280048,28377,5211,286,239537
2312,"2021-07-30","facebOOK_tier2","social",348934,4439120,570468,2407,4853,156,1226954
2313,"2021-07-30","google_hot","search",89459845,6668376,332153,198362,1830,112,573350
2314,"2021-07-30","google_wide","search",127823,7548384,1448596,13272,1102,3,297541
2315,"2021-07-30","youtube_blogger","influencer",10934,3499217,219850,9812,1094,66,1457965
2316,"2021-07-30","instagram_tier1","social",9034945,13916056,189447,91900,59,288,767764
2317,"2021-07-30","instagram_tier2","social",983498,18366886,307024,27639,3773,2,751020
2318,"2021-07-30","facebook_retargeting","social",4387490,6541677,33029,27219,809,188,2038253
2319,"2021-07-30","facebook_lal","social",544756,8868205,139922,52966,10599,65,213772
2320,"2021-07-30","instagram_blogger","influencer",374754,10145581,18870,57322,898,82,376281
2321,"2021-07-30","banner_partner","media",39889,11471762,152921,26511,3618,72,865399
2322,"2021-07-31","facebook_tier1","social",349043,5786330,80433,3612,1910,14,431279
2323,"2021-07-31","facebOOK_tier2","social",348934,11158969,313353,207329,1351,30,241404
2324,"2021-07-31","google_hot","search",89459845,6565111,187741,33593,697,183,251523
2325,"2021-07-31","google_wide","search",127823,18855926,88021,217662,903,148,3951374
2326,"2021-07-31","youtube_blogger","influencer",10934,6110785,65672,98912,405,322,748994
2327,"2021-07-31","instagram_tier1","social",9034945,11622210,205954,38392,447,103,544503
2328,"2021-07-31","instagram_tier2","social",983498,2551895,262848,21250,2170,77,243998
2329,"2021-07-31","facebook_retargeting","social",4387490,9438405,294177,67714,3781,50,95493
2330,"2021-07-31","facebook_lal","social",544756,11552486,430040,33243,3643,39,10856
2331,"2021-07-31","instagram_blogger","influencer",374754,11100961,309841,39592,619,19,844582
2332,"2021-07-31","banner_partner","media",39889,9257199,186187,191321,1835,318,1519837
2333,"2021-08-01","facebook_tier1","social",349043,9220006,216546,61207,1070,375,886991
2334,"2021-08-01","facebOOK_tier2","social",348934,13094414,252004,13284,8284,150,67391
2335,"2021-08-01","google_hot","search",89459845,17173588,1117228,45074,1314,89,680277
2336,"2021-08-01","google_wide","search",127823,16466560,594082,44535,134,261,206380
2337,"2021-08-01","youtube_blogger","influencer",10934,2979206,352762,25639,3389,71,2735644
2338,"2021-08-01","instagram_tier1","social",9034945,12758883,956118,48514,222,53,169606
2339,"2021-08-01","instagram_tier2","social",983498,2613210,265344,46696,10694,6,176321
2340,"2021-08-01","facebook_retargeting","social",4387490,9511851,291132,67200,1086,45,370034
2341,"2021-08-01","facebook_lal","social",544756,2183449,644220,236499,9741,80,200232
2342,"2021-08-01","instagram_blogger","influencer",374754,8184157,269007,61852,599,91,844677
2343,"2021-08-01","banner_partner","media",39889,17939338,1710357,34320,507,227,402150
2344,"2021-08-02","facebook_tier1","social",349043,20806837,390098,76938,317,113,528856
2345,"2021-08-02","facebOOK_tier2","social",348934,9950788,250831,46822,154,198,8544
2346,"2021-08-02","google_hot","search",89459845,20010714,549748,140669,3280,52,493729
2347,"2021-08-02","google_wide","search",127823,21057065,21449,39293,1159,142,471161
2348,"2021-08-02","youtube_blogger","influencer",10934,10897719,178815,171567,301,112,276745
2349,"2021-08-02","instagram_tier1","social",9034945,8097362,259707,41004,5387,80,1456324
2350,"2021-08-02","instagram_tier2","social",983498,24831708,669333,3259,3758,101,883961
2351,"2021-08-02","facebook_retargeting","social",4387490,18863409,46981,35167,1216,24,287713
2352,"2021-08-02","facebook_lal","social",544756,17439909,37585,4603,5102,271,148661
2353,"2021-08-02","instagram_blogger","influencer",374754,3911503,319205,73269,10959,38,486935
2354,"2021-08-02","banner_partner","media",39889,8029663,292934,13810,2921,31,792684
2355,"2021-08-03","facebook_tier1","social",349043,13640883,84549,72742,606,100,883259
2356,"2021-08-03","facebOOK_tier2","social",348934,15631859,348289,58872,4270,69,1371799
2357,"2021-08-03","google_hot","search",89459845,20765572,48647,147687,2400,128,1219775
2358,"2021-08-03","google_wide","search",127823,15999998,448383,36211,116,4,1490223
2359,"2021-08-03","youtube_blogger","influencer",10934,15752682,153467,4716,1976,104,1173006
2360,"2021-08-03","instagram_tier1","social",9034945,8408624,635028,104570,6703,397,612458
2361,"2021-08-03","instagram_tier2","social",983498,4960590,195326,31986,63,200,380968
2362,"2021-08-03","facebook_retargeting","social",4387490,13486844,20887,124156,243,56,1610321
2363,"2021-08-03","facebook_lal","social",544756,5805109,579423,33211,1646,10,3756542
2364,"2021-08-03","instagram_blogger","influencer",374754,2090223,402320,64658,3356,249,145408
2365,"2021-08-03","banner_partner","media",39889,4555297,719068,6972,10491,99,3483730
2366,"2021-08-04","facebook_tier1","social",349043,22311813,396676,74910,67,73,291288
2367,"2021-08-04","facebOOK_tier2","social",348934,8486254,837944,255256,2372,12,83135
2368,"2021-08-04","google_hot","search",89459845,23357418,237350,3313,2049,65,2130373
2369,"2021-08-04","google_wide","search",127823,9968043,208504,65319,1404,111,1170682
2370,"2021-08-04","youtube_blogger","influencer",10934,9833229,142493,274557,5184,82,657595
2371,"2021-08-04","instagram_tier1","social",9034945,2439829,110064,21700,808,89,830025
2372,"2021-08-04","instagram_tier2","social",983498,6875417,174510,253872,260,164,94639
2373,"2021-08-04","facebook_retargeting","social",4387490,12622518,1410592,109678,96,29,71702
2374,"2021-08-04","facebook_lal","social",544756,8951853,402394,47397,1322,109,779509
2375,"2021-08-04","instagram_blogger","influencer",374754,2874891,227266,23428,2550,47,522285
2376,"2021-08-04","banner_partner","media",39889,4354277,144798,39071,10782,156,734008
2377,"2021-08-05","facebook_tier1","social",349043,15078162,102561,63096,786,12,868770
2378,"2021-08-05","facebOOK_tier2","social",348934,11925119,176200,863,4908,310,3886902
2379,"2021-08-05","google_hot","search",89459845,21481975,189161,110082,2261,389,3740
2380,"2021-08-05","google_wide","search",127823,21537296,343526,59969,8,215,161482
2381,"2021-08-05","youtube_blogger","influencer",10934,24771253,210347,129797,945,52,203533
2382,"2021-08-05","instagram_tier1","social",9034945,9005088,252479,100896,1024,15,177697
2383,"2021-08-05","instagram_tier2","social",983498,4829889,88639,22134,303,36,153152
2384,"2021-08-05","facebook_retargeting","social",4387490,3337157,116544,35042,345,290,1902987
2385,"2021-08-05","facebook_lal","social",544756,5910648,654197,41865,104,88,836446
2386,"2021-08-05","instagram_blogger","influencer",374754,9112154,79889,78236,1972,92,1814615
2387,"2021-08-05","banner_partner","media",39889,16515647,236948,54789,11035,8,100290
2388,"2021-08-06","facebook_tier1","social",349043,7889506,536471,102630,7074,273,829693
2389,"2021-08-06","facebOOK_tier2","social",348934,6623097,418962,25028,383,21,982856
2390,"2021-08-06","google_hot","search",89459845,11457932,160785,16433,1167,200,937056
2391,"2021-08-06","google_wide","search",127823,7608584,86891,11333,3417,171,395102
2392,"2021-08-06","youtube_blogger","influencer",10934,8138312,99299,57280,4853,276,277156
2393,"2021-08-06","instagram_tier1","social",9034945,21639856,54698,319798,1017,7,1148813
2394,"2021-08-06","instagram_tier2","social",983498,10811956,1396148,298606,1894,61,1246261
2395,"2021-08-06","facebook_retargeting","social",4387490,18097709,279828,16207,974,34,1897392
2396,"2021-08-06","facebook_lal","social",544756,5446278,178260,35529,3085,91,2365180
2397,"2021-08-06","instagram_blogger","influencer",374754,10129868,628688,1154,8918,197,648823
2398,"2021-08-06","banner_partner","media",39889,3151095,438145,157893,331,35,458915
2399,"2021-08-07","facebook_tier1","social",349043,4696764,53648,49188,100,133,2221870
2400,"2021-08-07","facebOOK_tier2","social",348934,10664135,51403,25546,3359,137,1298968
2401,"2021-08-07","google_hot","search",89459845,9311877,194183,8340,236,407,2293204
2402,"2021-08-07","google_wide","search",127823,7578451,442042,19516,11115,271,476463
2403,"2021-08-07","youtube_blogger","influencer",10934,15680514,1139215,102292,2260,147,90375
2404,"2021-08-07","instagram_tier1","social",9034945,3937698,438698,78779,372,156,1100116
2405,"2021-08-07","instagram_tier2","social",983498,9201827,323681,135524,1832,354,3913829
2406,"2021-08-07","facebook_retargeting","social",4387490,7780016,474706,68663,10346,117,911916
2407,"2021-08-07","facebook_lal","social",544756,10005003,63483,12406,1196,77,260292
2408,"2021-08-07","instagram_blogger","influencer",374754,5281508,264562,7139,2795,157,1931286
